TIC ID,TOI,Period (days),Duration (hours),Depth (mmag),Planet SNR,Sectors,label
404227343,4921.01,3.4975869,1.734,4.896839,22.0,"37,38",transit
411943564,4922.01,7.5492321,5.259,7.113107,19.0,"11,37,38",transit
219181903,4923.01,12.9175271,4.46,5.02227,26.0,"1,5,6,7,8,11,28,31,32,33,34,38,61,65,68",transit
307099276,4924.01,3.1467665,3.359,6.129967,12.0,"10,11,37,38",transit
399847887,4925.01,3.9511085,3.4364719800307135,14.345684,16.678524,"10,11,37,38",transit
454828937,4926.01,6.809144,6.35,2.162768,17.0,"11,12,37,38",transit
376421071,4927.01,0.8166936,1.234,3.14232,13.0,"11,36,37,38",transit
448820344,4928.01,2.7792649,3.764,3.926599,21.0,"11,12,38",transit
359403471,4929.01,2.5547255,2.953,6.075374,10.0,"11,38",transit
307221757,4930.01,6.7789159,4.138,2.870134,17.0,"11,38",transit
296850254,4931.01,6.7635161,3.079,6.195482,23.0,"11,37,38,64,65",transit
148772620,4932.01,3.9417247,5.762,3.011662,14.0,"1,2,3,4,5,6,7,8,9,10,11,38",transit
35106764,4933.01,5.3861006,4.62,7.014753,14.0,"11,12,38",transit
292797572,4934.01,2.8013515,5.405,4.995001,15.0,"11,38",false_positive
412635642,4935.01,17.42198088044521,4.0812900969409975,12.833861,42.904003,"11,37,38,64,65",transit
68030406,4936.01,4.7750178,3.64,10.330916,28.0,"11,37,38",transit
241638905,4937.01,5.0414219,6.675,2.5436,11.0,"11,38",transit
457018819,4938.01,2.913692,2.665,22.078847,79.0,"11,38",transit
149109125,4939.01,9.1717558,3.54,5.704216,12.0,38,transit
237929468,4940.01,25.8663868915017,4.08387809495557,2.840614,15.549264,"1,2,3,4,8,11,28,29,30,31,34,38,61,62,64,65,68,69",transit
77680373,4941.01,3.5569996,1.985,20.816414,26.0,"12,38",transit
166242494,4942.01,7.9248476,4.022,3.621535,12.0,"11,37,38",transit
418567812,4943.01,8.0176705,2.714,13.426373,18.0,"12,38",transit
242190195,4944.01,4.075051,1.176,10.045963,16.0,"11,38",transit
332017079,4945.01,1.6500255,2.937,15.605064,45.0,"11,38",transit
319783554,4946.01,1.819376,2.97,5.704216,12.0,"11,38",false_positive
382975217,4947.01,4.1400273,3.936,4.918652,23.0,"11,37,38",transit
160476088,4948.01,0.4722347,1.074,3.926599,13.0,"11,38",transit
401028336,4949.01,1.7819156,2.748,13.129617,19.0,"11,12,38",transit
245341495,4950.01,3.9358604,4.341,4.907746,24.0,"11,37,38",transit
448435566,4951.01,4.1042587,4.642,3.033438,12.0,"11,12,38",transit
400073524,4952.01,0.6534841,0.988,2.14101,12.0,"10,11,37,38",transit
405571798,4953.01,2.9590176,2.832,13.679229,16.0,"11,37,38",transit
147723246,4954.01,6.6819653,4.357,9.925429,16.0,"12,38",transit
188865842,4955.01,3.1409607,1.284,11.647053,9.0,"12,38",transit
8005485,4956.01,5.1087099,1.011,17.755027,14.0,38,transit
412485680,4957.01,4.6622996,3.382,4.144555,30.0,"11,37,38",transit
457649900,4958.01,748.8277169,5.812,2.355343,15.0,"11,38",transit
290337456,4959.01,4.6011828,3.476,12.360628,11.0,"12,38",transit
329672278,4960.01,4.0557174,1.615,4.613309,12.0,"1,2,3,4,5,6,7,8,9,10,11,38",transit
420202798,4961.01,7.479337401122791,3.5371419221544738,18.778918,79.13135,"11,37,38,64,65",transit
210681065,4962.01,2.074205,2.806,8.885006,19.0,"11,38",transit
407827885,4963.01,2.365766,4.298,6.261001,9.0,38,transit
406443564,4964.01,1.1167145,1.817,13.998131,30.0,"11,38",false_positive
129890791,4965.01,7.0857491,5.047,2.420631,11.0,"1,2,3,4,5,6,7,8,9,10,11,38",transit
295507430,4966.01,7.3136902,5.53,1.60808,11.0,"10,11,37,38,64,65",transit
243476396,4967.01,0.5979368,1.018,4.090062,13.0,"11,38",transit
253961767,4968.01,2.2355936087593,3.8169842751288,12.522362,37.303017,"38,64,65",transit
406106335,4969.01,3.0773658,3.579,5.595076,23.0,"11,37,38",transit
359523751,4970.01,4.833881268634787,3.958526676499767,17.04106,34.38818,38,transit
453942180,4971.01,7.9674915,3.374,3.174987,20.0,"10,11,37,38,63,64,65",transit
149585119,4972.01,2.6492703,2.42,11.526341,20.0,"12,38",transit
397522142,4973.01,7.9486299,1.29,6.905481,34.0,"10,37,38",transit
148478039,4974.01,10.6006859,3.663,17.799173,33.0,"11,38",transit
304085024,4975.01,4.4834145,2.363,5.234991,15.0,"9,10,11,36,37,38,63,64,65",transit
210629725,4976.01,3.027103,3.964,6.807146,12.0,"11,38",transit
68081952,4977.01,7.7023687,2.321,30.063872,93.0,"11,37,38",transit
145204443,4978.01,4.7190303,1.538,7.408223,14.0,38,transit
311736478,4979.01,3.6305988,2.303,0.619046,9.0,"11,12,38",transit
200435203,4980.01,16.1565078,1.814,14.24012,26.0,"4,5,31,32",transit
14029793,4981.01,0.2097217,0.25,1.358019,18.0,"5,6,31,32",transit
46627476,4982.01,2.5665666,3.177,9.881602,27.0,"6,32",transit
80137654,4983.01,5.7527363,5.075,14.174118,24.0,"6,7,33",transit
177391159,4984.01,3.6748618,4.042,3.251214,15.0,"7,33",transit
294315741,4985.01,3.5678072,2.968,19.356481,45.0,"33,43,44,45",false_positive
5592720,4986.01,6.5946181,2.884,10.824281,12.0,"7,34",transit
293607057,4987.01,4.2889696,2.517,6.370208,61.0,"9,35",transit
445392860,4988.01,2.36965479187715,1.89257676889008,51.276373,22.259983,"35,61,62",transit
303385111,4989.01,3.429078,1.795,15.054477,14.0,39,transit
295312916,4990.01,5.6386197,2.621,6.468504,21.0,"12,13,39",transit
247180220,4991.01,0.7702101,0.857,32.097296,11.0,39,transit
362111691,4992.01,4.8807474,3.148,12.492416,26.0,"12,39",transit
360221713,4993.01,3.1062522,4.824,4.002879,15.0,"12,39",transit
277128619,4994.01,21.4921464,4.199,6.490348,34.0,"12,13,27,39",transit
294295243,4995.01,8.7802662,2.45,2.325965,12.0,"12,13,39",transit
384709136,4996.01,4.8131406,4.932,5.475034,27.0,"12,13,39",transit
340624586,4997.01,13.3178839,4.344,4.26445,18.0,"12,39",transit
76228620,4998.01,9.7800223,4.245,4.72235,31.0,"13,39",transit
33227166,4999.01,5.5846356,5.066,2.413014,14.0,39,transit
179230828,5000.01,5.5422295,2.556,16.310224,32.0,"9,36",transit
179230828,5000.02,15.3392841,2.933,14.10812,28.0,"9,36",transit
95709395,5001.01,5.069043,4.185,8.906899,33.0,"12,39",transit
418471116,5002.01,3.7318818,3.231,11.844612,28.0,"11,12,38,39",transit
301900477,5003.01,4.4540914,1.16,10.68173,24.0,"12,39",transit
384386062,5004.01,5.7626113,4.004,9.498187,29.0,"12,13,39",transit
282485660,5005.01,6.3084728,2.871,4.013777,22.0,"12,39",transit
449107129,5006.01,4.254955,4.228,2.576249,23.0,"11,12,38,39",transit
424196109,5007.01,2.5432595,1.12,23.376029,10.0,39,transit
150531994,5008.01,2.7755354543684936,3.755828975994121,14.024313,25.045557,"66,93",transit
463781038,5009.01,8.1755735,7.683,3.120543,12.0,"12,39",transit
276735500,5010.01,6.7107895,1.377,32.365724,10.0,39,transit
418298773,5011.01,2.6060495,1.65314668122288,8.291205,17.169403,"11,38,39,65,66",transit
245728942,5012.01,4.18438,2.146,4.079164,17.0,"12,39",transit
287494667,5013.01,8.989491,1.43,3.14232,17.0,"2,3,5,6,9,10,11,12,13,29,30,32,33,35,36,37,38,39,62,63,64",transit
362032529,5014.01,3.4507193,3.498,2.467423,10.0,"12,39",transit
221656234,5015.01,2.4533968,3.425,9.585813,23.0,"12,39",transit
68322189,5016.01,1.2833689,2.592,22.034526,32.0,"12,39",false_positive
302054555,5017.01,3.3677179,5.049,3.338337,17.0,"12,13,39",transit
294691204,5018.01,6.5859565,1.553,1.705945,10.0,"12,13,39",transit
420829332,5019.01,1.090295,1.895,5.704216,13.0,"12,39",transit
310266243,5020.01,5.3450209,5.64,3.970187,11.0,"12,13,39",transit
403405969,5021.01,12.975062,6.124,6.763444,13.0,"12,39",transit
208772468,5022.01,2.244541,2.1,18.781895,19.0,39,transit
213111428,5023.01,2.2749988,0.632,77.392582,9.0,39,transit
344130921,5024.01,14.7765802,4.996,5.038632,16.0,"12,13,39",transit
217838717,5025.01,2.8846592,2.783,14.075122,30.0,"12,39",transit
161247580,5026.01,3.2813635,3.203,5.158625,20.0,"12,39",transit
361711730,5027.01,10.2436729,2.999,10.265151,50.0,"12,39",transit
76894548,5028.01,3.9353218,3.169,8.74271,35.0,"13,39",transit
154400369,5029.01,3.8861815,2.565,6.402972,16.0,"12,39",transit
444290896,5030.01,4.4299239,4.671,5.747875,12.0,39,transit
46807139,5031.01,4.5314275,6.41,6.601763,10.0,"12,38,39",transit
283665218,5032.01,6.032661,4.689,7.462883,19.0,"12,38,39",transit
318180448,5033.01,5.4695364,1.274,1.738569,10.0,"13,27,39",transit
306990399,5034.01,8.7042937,2.726,2.315085,11.0,"12,13,39",transit
401509690,5035.01,5.8009082,3.175,5.584162,19.0,"11,12,38,39",transit
406726743,5036.01,17.7481897,2.516,5.671473,11.0,"38,39",transit
263486257,5037.01,4.12454728554742,3.43024753841972,17.35505,57.582558,"39,65,66",transit
127115861,5038.01,0.9990876,1.27,5.04954,10.0,39,transit
396649769,5039.01,2.1967461,3.749,3.991982,14.0,"12,38,39,65,66",transit
412828754,5040.01,3.3808424,3.135,4.809591,12.0,"12,39",transit
324609476,5041.01,0.733891963150308,0.966379926870578,46.363936,24.338802,"39,66,67",transit
282221346,5042.01,5.6316098,5.877,1.021072,18.0,"12,38,39",transit
75522633,5043.01,3.8027513,3.148,28.714085,93.0,"13,39",transit
298946836,5044.01,5.55566145824392,4.49458700095158,3.597898,24.286547,"39,65,66",transit
297950791,5045.01,3.4792084,3.545,9.071114,16.0,"12,39",transit
306512967,5046.01,11.1838046,5.302,4.068266,33.0,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69",transit
291857895,5047.01,7.3142625,3.367,20.617217,25.0,"12,39",transit
323022088,5048.01,1.3583233,1.463,7.397291,17.0,"12,39",transit
261020738,5049.01,2.9204289,2.679,11.273986,21.0,"12,38,39",transit
282701278,5050.01,2.3064574,2.071,6.151805,19.0,"12,38,39",transit
217933560,5051.01,3.5980715,2.842,17.015842,36.0,"12,39",transit
208151094,5052.01,4.0668104,2.988,21.591418,31.0,39,transit
324426685,5053.01,9.8830331,3.432,17.104076,65.0,"13,27,39",transit
401704685,5054.01,4.2100055,2.653,8.709875,35.0,"27,39,66,67",transit
407146538,5055.01,2.0915616,3.634,2.783049,23.0,"12,13,39,65,66",false_positive
216925130,5056.01,7.6686232,4.794,2.173647,11.0,"12,39",transit
37291237,5057.01,1.1437772,1.501,1.923456,12.0,"12,39",transit
277034534,5058.01,23.7123919,5.841,6.708819,48.0,"12,13,39,66,67",transit
458027465,5059.01,8.7876771,2.935,22.655181,36.0,"12,39",transit
16264917,5060.01,1.2695326,2.229,14.658227,10.0,39,transit
214218272,5061.01,3.3645349,3.14,7.637813,14.0,"12,39",transit
294768072,5062.01,6.2244575,5.174,1.705945,15.0,"12,13,39",transit
173979859,5063.01,3.613799,3.323,10.352839,19.0,"12,39",transit
407127579,5064.01,3.5108018,2.791,1.042807,12.0,"12,13,39,65,66",transit
243244680,5065.01,19.4921473,3.568,1.847322,86.0,"44,45,46,72",transit
56655478,5066.01,1.3454079,1.208,1.331929,23.0,"43,44,70",transit
117275513,5067.01,4.6886342,2.651,1.596119,57.0,"21,44,45,46,72",transit
366631954,5068.01,4.7369669,2.58,1.344974,93.0,"7,34,44,45,46,72",transit
381360757,5069.01,8.8558739,6.144,0.304049,10.0,"42,43,44",transit
319968129,5070.01,6.216994,2.759,2.238923,24.0,"43,44,45,71,72",false_positive
307733361,5071.01,1.6739029,1.355,0.937395,20.0,"44,45,46,72",transit
7059054,5072.01,5.185768,2.356,14.209318,256.0,"44,45,46,71",transit
458686969,5073.01,3.1393667,3.957,12.104785,115.0,"34,44,45,46,72",transit
6893917,5074.01,3.08017952766776,3.48709576497255,9.735266,543.4589,"44,45,46,71,72",transit
23113034,5075.01,1.7134571,1.433,0.385505,19.0,"43,44,70,71",false_positive
303432813,5076.01,23.4428912,4.392,1.763581,21.0,"42,43,44,70,71",transit
87873211,5077.01,5.8879518,3.534,0.811348,17.0,"44,45,71,72",transit
303523128,5078.01,1.5110224,1.232,0.443071,16.0,"42,43,44,70,71",transit
69672493,5079.01,1.4920726,1.594,0.98521,22.0,"43,44,71",false_positive
17409453,5080.01,9.72665,4.584,2.485922,21.0,"43,44,70,71",transit
203214138,5081.01,5.1699026,1.972,3.381901,79.0,"44,45,46,72",transit
437011608,5082.01,4.2403543,2.353,0.914575,31.0,"44,45,71,72",transit
5882269,5083.01,4.7948642,2.245,2.478305,30.0,"43,44,45,71",transit
438260486,5084.01,5.8321337,2.039,0.297532,17.0,"42,43,44,70,71",transit
6785559,5085.01,4.5117148,4.48,0.597319,9.0,"43,44,45",transit
178217113,5086.01,2.9956366,2.287,8.47787,128.0,"44,45,46,71",transit
18310799,5087.01,17.3070631,3.646,2.074651,64.0,"43,44,70,71",transit
234388232,5088.01,10.3883213,4.056,0.892842,22.0,"7,44,45,46,71,72",transit
234388232,5088.02,13.4155226,3.665,0.597319,9.0,"7,44",transit
330687113,5089.01,5.11383503555561,2.45567867520425,1.401912,16.5122,"44,45,46,72",transit
184892124,5090.01,1.98280412480463,1.11393861404957,153.832089,28.9368,"44,45,46,72",transit
438073782,5091.01,3.6413702,3.705,12.382591,101.0,"6,33,43,44,45",transit
90853136,5092.01,2.36269008111204,1.44683364458376,5.163076,21.331743,"43,44,45",transit
63189173,5093.01,2.29840578874573,2.08731856234237,34.002395,187.14374,"44,46,71,72",transit
19028197,5094.01,3.33665106328833,1.85800338420603,7.370914,169.63156,"44,45,46,71,72",transit
434226736,5095.01,3.48455432425138,0.915860065105211,14.983507,20.878653,"44,70,71",transit
26826078,5096.01,2.8753183,1.615,26.015087,216.0,"44,45,46,71,72",transit
203214081,5097.01,5.7459945,1.185,3.970187,21.0,"44,45,46,72",transit
14770122,5098.01,3.54387321128987,4.2332051613389,11.891746,147.14967,"44,45,46,71,72",transit
91481801,5099.01,14.4507561292467,1.3457796524172,0.942433,23.750374,"42,43,44,70,71",transit
349582831,5100.01,3.45321430397395,2.44524102085491,14.375801,80.56326,"44,59,70,71",transit
366410512,5101.01,10.1367283,5.341,1.150404,24.0,"7,34,44,45,46,71",transit
82508808,5102.01,0.452201305869498,0.577371228707009,16.797106,8.141622,44,transit
366443576,5103.01,4.9898664,1.037,2.010472,28.0,"7,34,44,45,46",transit
415443327,5104.01,4.89037604678938,3.98444455558826,13.151004,13.19661,44,transit
203287192,5105.01,4.4455436,4.152,6.358195,230.0,"44,45,46,72",transit
59351345,5106.01,2.4361097,1.095,0.912402,19.0,"6,33,43,44,45,71",transit
97735297,5107.01,1.8354365,1.633,0.33663,13.0,"43,44,45",false_positive
350348197,5108.01,6.7535728,2.173,1.890826,39.0,"45,46,72",transit
411930845,5109.01,3.2104815,1.693,1.738569,32.0,"43,44,45",transit
239977528,5110.01,30.1584857,3.852,2.492452,23.0,"43,44,45,60,71,72",transit
203289099,5111.01,3.3557219,1.599,1.196054,41.0,"44,45,46,72",transit
337385330,5112.01,15.532806,3.564,1.3428,18.0,"44,45,46,71,72",transit
2685481,5113.01,4.136488,2.551,0.501726,11.0,"19,43,44,45,59,71,73,86",transit
26693519,5114.01,6.1539077,2.115,1.777719,26.0,"44,45,46,71,72",transit
366499151,5115.01,13.8240078,3.512,1.238445,12.0,"7,44,45,46,61,72",transit
149496868,5116.01,3.4355113,2.11,2.804819,47.0,"45,46",transit
26469462,5117.01,11.6986928,3.37,1.010204,13.0,"33,44,45",transit
438412198,5118.01,1.5749553,2.216,0.330114,13.0,"6,33,43,44,45,71",transit
75427473,5119.01,1.4713984,3.028,0.256264,16.0,"43,44,45,71",false_positive
58723861,5120.01,24.9163182,6.745,6.818072,80.0,"44,45,71,72",transit
366568760,5121.01,8.4071591,5.002,0.578852,16.0,"7,44,45,46,61,72",transit
116668723,5122.01,3.3885867,1.377,0.694007,11.0,"19,43,44,45,71",transit
332022997,5123.01,3.2810298609871,1.9734854290299,1.264103,11.232783,"44,45,46,72",transit
332022997,5123.02,8.43889970960843,2.5274040797518,1.378895,7.91934,"44,45,46,72",transit
306902029,5124.01,1.0754572,1.832,0.749417,22.0,"43,44,45",false_positive
247906954,5125.01,5.909621,2.784,0.472398,17.0,"6,33,44,45,71,72",transit
27064468,5126.01,5.4589863,3.39,1.336278,32.0,"45,46,48,72",transit
27064468,5126.02,17.9051919,4.555,0.837425,14.0,"45,46,48,72",transit
438170612,5127.01,17.5328625,3.11,0.59406,11.0,"6,33,43,44,45,71",transit
406495245,5128.01,7.6014943,3.018,2.062685,64.0,"45,46,72",transit
101520163,5129.01,7.4121119,1.78,1.063456,10.0,"43,44,45,71",transit
75589027,5130.01,2.1667786,4.416,0.306221,12.0,"43,44,45,71",transit
350043412,5131.01,9.4813433,1.019,10.308994,27.0,"45,46,72",transit
114516994,5132.01,1.5985577,1.19,2.815705,56.0,"44,45",transit
312221462,5133.01,30.4408598,4.586,1.629827,12.0,"19,43,44,45",false_positive
95010343,5134.01,6.880459,2.037,0.48326,10.0,"44,45,46,71,72",false_positive
172110606,5135.01,2.0197299,2.563,0.462622,31.0,"20,43,44,45,60,71,72,73",false_positive
175236511,5136.01,7.8092052,3.393,0.521278,15.0,"44,45",transit
14570132,5137.01,3.2092033,0.677,2.214988,42.0,"44,45,46,71,72",transit
38087018,5138.01,1.72926812423633,1.8278099071249,25.311606,24.345505,"45,46,72",transit
95337971,5139.01,5.9471027,1.544,3.850325,10.0,"45,46,48",transit
175193677,5140.01,15.6113633266136,3.20026149543005,0.565262,15.49408,"45,46",transit
350020859,5141.01,11.8141726152559,5.56493522608701,1.635149,34.01303,"45,46",transit
393495970,5142.01,1.75542853529876,1.77299863632673,16.097077,87.35919,"45,46",transit
281837575,5143.01,5.20970995776126,1.69756784470972,12.44241,71.77322,"45,46,72",transit
281837575,5143.02,2.38433043519587,1.9448395325241,1.226079,11.931839,"45,46,72",transit
380619414,5144.01,2.65567525096198,2.61110139029895,22.222044,300.182,"45,46,72",transit
281885301,5145.01,7.91778552859751,3.15063904531112,6.69833,22.755013,"45,46,72",transit
173103335,5146.01,10.0546003105448,2.64062098610008,1.435227,9.39614,"45,46,72",transit
95361530,5147.01,3.9178573,0.739,4.64602,18.0,"45,46,48",transit
291517604,5148.01,5.0637114,6.023,5.376829,101.0,"12,39,66",transit
286094277,5149.01,27.3714952486235,9.70832100760149,12.067288,121.55991,"15,16,41,55,56,75,76,82",transit
40954422,5150.01,1.7578288,3.218,2.299852,40.0,"14,15,41,54,55,74",false_positive
388130237,5151.01,92.1950434,4.425,30.164337,69.0,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65",transit
257527578,5152.01,54.3212423,4.024,4.033392,16.0,"4,31",transit
124029677,5153.01,20.9108406,4.478,6.464135,34.0,"6,33",transit
240849748,5154.01,17.7256773,1.629,3.109654,37.0,"2,29,42",transit
388811663,5155.01,9.79565352601142,2.70730916677492,1.775321,7.801178,"42,43,70",transit
468889418,5156.01,22.8524131,2.035,1.374326,10.0,"5,42,43,44,70,71",transit
38161230,5157.01,2.5194039,1.113,2.102935,95.0,"45,46,72",transit
337647366,5158.01,4.7464485,2.408,2.108374,12.0,"44,45,46",transit
286712787,5159.01,5.83650984428885,2.69988950370658,0.278749,8.3935,"45,46,72",transit
286712787,5159.02,3.64694539132142,2.46526546314825,0.157645,7.179731,"45,46,72",transit
4165850,5160.01,4.2807509,2.051,0.485433,12.0,"20,44,45,46,47,60,71",transit
277697921,5161.01,5.7519475,2.428,1.303666,16.0,"8,45,46",transit
60286662,5162.01,8.56232889439015,3.09616846895627,4.702143,11.320312,"44,45,46,71,72",transit
115010361,5163.01,15.4658691,3.16,2.587132,27.0,"23,46,50",transit
6892385,5164.01,8.2669589,3.328,1.42977,82.0,"44,45,46,71",transit
349986198,5165.01,3.577501,1.662,1.412375,15.0,"45,46",transit
59582240,5166.01,1.7726881,1.409,0.42352,9.0,"45,46",transit
458686504,5167.01,4.8740385,4.125,6.98197,15.0,"44,45,46,72",transit
363548415,5168.01,6.7713411,2.836,3.185877,31.0,"45,46,72",transit
350023518,5169.01,8.0387972,1.487,0.801569,16.0,"45,46,72",transit
330690135,5170.01,14.7565014944677,4.9375033182692,2.433126,12.945139,"44,45,46,72",transit
110996418,5171.01,15.781410326423163,3.9122053060054354,12.271382,19.27218,"10,46,91",transit
53287554,5172.01,4.726929399075142,2.6983295764967723,1.541187,15.906203,"46,91",transit
98669309,5173.01,4.00357732993897,2.09581532830142,15.609307,10.604074,46,transit
49428710,5174.01,12.2193392429859,4.88769353255069,1.814838,19.858253,"45,46,72",transit
55266835,5175.01,6.85484645911496,1.5226064012698,17.817143,24.047335,"45,46",transit
437054764,5176.01,20.3550739068238,3.50189364652252,41.497855,15.9675665,"44,45,46",transit
350033870,5177.01,2.2085904,3.992,0.163959,28.0,"45,46,72",transit
149969625,5178.01,14.0666014064463,2.70783725139596,1.576357,7.6214685,46,transit
288671122,5179.01,0.2874782,0.445,2.108374,48.0,"14,18,19,20,24,25,26,40,47,52",transit
346972413,5180.01,2.7779767,1.753,8.600432,16.0,"26,40",transit
346667887,5181.01,3.8922407,2.652,6.643273,37.0,"26,40",transit
99654378,5182.01,7.3039588,3.218,2.228044,21.0,"26,40,47",transit
298829544,5183.01,2.73955910989122,3.42951222595561,10.065055,14.733875,"15,40,56,73,74,75,76",transit
28643432,5184.01,2.2751393,2.087,3.643322,24.0,"14,26,40",false_positive
462808933,5185.01,4.2788309,4.399,8.447231,27.0,"26,40",transit
68453985,5186.01,2.503254,2.828,10.868146,20.0,"14,40",transit
441590110,5187.01,17.8597459,4.862,2.369489,17.0,"19,20,26,40,47",transit
141677268,5188.01,22.43341,6.077,1.021072,17.0,"19,20,26,40,47,52,59,60",transit
